Customer_ID,Monetary_Score,Behaviour_Score,Credit_Avail_Score,Score_weighted_50_35_15,Score_weighted_40_40_20,Score_weighted_40_35_25
CUS_0x1663,23.25,52.75,44.0,183.4375,196.0,193.8125
CUS_0x1664,25.125,41.375,25.0,153.96875,158.0,153.90625
CUS_0x1666,32.875,38.75,37.0,177.75,180.25,179.8125
CUS_0x1668,24.0,59.75,45.0,198.3125,212.50000000000003,208.8125
CUS_0x166c,24.5,35.625,26.0,143.09375,146.25,143.84375
CUS_0x1673,28.5,44.875,32.0,173.78125,178.75,175.53125
CUS_0x1676,23.75,55.0,47.0,190.875,204.5,202.5
CUS_0x167a,22.25,58.0,48.0,193.125,208.5,206.0
CUS_0x1680,25.875,28.5,28.0,135.5625,136.75,136.625
CUS_0x1688,24.5,41.375,30.0,156.15625,161.75,158.90625
CUS_0x168d,21.0,58.25,44.0,187.4375,202.5,198.9375
CUS_0x1690,21.25,37.25,21.0,134.0625,138.0,133.9375
CUS_0x1691,25.0,43.25,44.0,171.1875,180.5,180.6875
CUS_0x1695,27.375,54.75,39.0,193.5,203.25000000000003,199.3125
CUS_0x1697,23.75,33.25,25.0,136.3125,139.0,136.9375
CUS_0x1698,23.125,41.75,26.0,150.375,155.75,151.8125
CUS_0x1699,24.125,33.875,27.0,139.84375,143.0,141.28125
CUS_0x169c,28.25,45.375,47.0,185.28125,194.25,194.65625
CUS_0x169d,22.625,43.375,33.0,157.21875,165.0,162.40625
CUS_0x16a2,23.75,50.75,38.0,176.6875,187.0,183.8125
CUS_0x16a4,24.0,34.5,26.0,139.875,143.0,140.875
CUS_0x16a5,31.25,46.5,39.0,188.75,194.5,192.625
CUS_0x16a6,26.5,42.125,30.0,162.46875,167.25,164.21875
CUS_0x16ae,24.625,37.375,40.0,156.96875,164.0,164.65625
CUS_0x16b1,21.25,48.125,35.0,163.59375,173.75,170.46875
CUS_0x16b4,20.875,40.875,37.0,151.46875,160.5,159.53125
CUS_0x16b6,24.375,57.25,45.0,194.875,208.25,205.1875
CUS_0x16be,23.5,38.875,34.0,152.28125,158.75,157.53125
CUS_0x16c4,25.0,42.375,34.0,162.15625,168.75,166.65625
CUS_0x16cf,25.625,34.875,25.0,143.84375,146.0,143.53125
CUS_0x16d0,26.0,37.625,33.0,155.59375,160.25,159.09375
CUS_0x16d3,21.625,59.375,45.0,191.71875,207.0,203.40625
CUS_0x16d4,36.0,54.0,46.0,219.0,226.0,224.0
CUS_0x16d5,25.625,32.875,16.0,133.59375,133.0,128.78125
CUS_0x16d9,27.0,50.375,40.0,185.65625,194.75,192.15625
CUS_0x16ee,21.75,47.25,43.0,169.3125,181.00000000000003,179.9375
CUS_0x16f4,21.875,56.625,42.0,185.28125,199.0,195.34375
CUS_0x16f5,23.375,59.125,45.0,195.65625,210.0,206.46875
CUS_0x16f8,21.75,44.25,37.0,159.5625,169.0,167.1875
CUS_0x16fd,22.0,36.25,35.0,144.6875,151.5,151.1875
CUS_0x1705,24.625,46.5,46.0,177.4375,188.25,188.125
CUS_0x1709,24.25,45.375,44.0,173.03125,183.25000000000003,182.90625
CUS_0x1713,23.875,33.5,18.0,131.8125,132.75,128.875
CUS_0x1718,25.875,42.75,38.0,168.0,175.25,174.0625
CUS_0x172d,24.25,29.375,25.0,130.78125,132.25,131.15625
CUS_0x1733,24.25,44.5,30.0,161.0,167.5,163.875
CUS_0x1735,23.875,44.375,46.0,171.84375,182.5,182.90625
CUS_0x1739,21.75,41.625,27.0,147.46875,153.75000000000003,150.09375
CUS_0x1743,21.0,43.375,20.0,143.40625,148.75,142.90625
CUS_0x1746,21.375,43.75,34.0,155.5,164.25,161.8125
CUS_0x1748,23.375,52.125,47.0,184.90625,198.0,196.71875
CUS_0x174b,22.0,43.25,31.0,153.9375,161.5,158.4375
CUS_0x1750,29.75,40.125,23.0,161.84375,162.75,158.46875
CUS_0x1755,27.25,46.25,31.0,172.3125,178.0,174.1875
CUS_0x1758,22.0,60.25,46.0,194.9375,210.5,206.9375
CUS_0x1764,24.875,53.875,36.0,183.46875,193.5,189.03125
CUS_0x1765,28.5,52.375,40.0,192.90625,201.75,198.65625
CUS_0x1766,24.375,34.5,22.0,137.8125,139.75,136.625
CUS_0x1768,25.625,52.0,46.0,189.5625,201.25,199.75
CUS_0x1769,25.0,57.75,44.0,196.5625,209.5,206.0625
CUS_0x176b,24.0,54.375,45.0,188.90625,201.75,199.40625
CUS_0x1773,27.0,45.0,48.0,182.25,192.0,192.75
CUS_0x1786,24.25,31.0,38.0,143.375,148.5,150.25
CUS_0x178b,25.0,48.0,38.0,175.0,184.0,181.5
CUS_0x178d,24.875,40.25,38.0,161.125,168.25,167.6875
CUS_0x1799,26.0,39.5,40.0,164.125,171.0,171.125
CUS_0x17a9,20.5,27.375,24.0,117.15625,119.75000000000001,118.90625
CUS_0x17b0,22.0,42.125,38.0,157.21875,166.25,165.21875
CUS_0x17b5,24.375,49.125,44.0,179.90625,191.0,189.71875
CUS_0x17bb,24.75,57.5,44.0,195.5,208.5,205.125
CUS_0x17c3,24.375,51.75,43.0,183.75,195.25,193.0625
CUS_0x17c4,25.125,27.25,24.0,128.5,128.75,127.9375
CUS_0x17c5,21.75,37.625,31.0,143.46875,149.75,148.09375
CUS_0x17c7,27.0,41.625,34.0,165.84375,171.25,169.34375
CUS_0x17d1,25.75,30.5,34.0,143.25,146.5,147.375
CUS_0x17d3,25.25,53.75,46.0,191.6875,204.0,202.0625
CUS_0x17d7,24.25,34.375,37.0,148.53125,154.25,154.90625
CUS_0x17e0,24.875,34.375,18.0,135.84375,136.5,132.40625
CUS_0x17e3,26.5,32.625,25.0,142.09375,143.25,141.34375
CUS_0x17e5,25.875,40.75,27.0,156.25,160.25,156.8125
CUS_0x17e8,25.25,54.625,48.0,194.71875,207.75,206.09375
CUS_0x17e9,21.0,47.125,40.0,164.96875,176.25,174.46875
CUS_0x17ec,22.0,53.875,41.0,180.03125,192.75,189.53125
CUS_0x17ef,21.0,57.625,46.0,187.84375,203.25,200.34375
CUS_0x17f0,21.5,54.25,45.0,182.4375,196.5,194.1875
CUS_0x17f3,24.0,39.625,40.0,159.34375,167.25,167.34375
CUS_0x17fb,21.0,56.375,40.0,181.15625,194.75,190.65625
CUS_0x17fc,24.0,45.125,37.0,166.71875,175.25,173.21875
CUS_0x17fe,25.5,45.5,45.0,177.125,187.0,186.875
CUS_0x17ff,27.75,47.875,36.0,180.15625,187.25000000000003,184.28125
CUS_0x1806,28.25,44.75,37.0,176.6875,183.0,181.0625
CUS_0x1807,22.0,41.5,38.0,156.125,165.0,164.125
CUS_0x180a,21.625,43.0,42.0,160.8125,171.25,171.0
CUS_0x180f,21.75,36.125,33.0,142.34375,148.75,147.96875
CUS_0x1810,20.375,51.375,45.0,174.59375,188.5,186.90625
CUS_0x181a,25.125,39.75,37.0,160.125,166.75,166.0625
CUS_0x181c,27.75,38.375,25.0,155.28125,157.25,153.90625
CUS_0x181e,25.625,35.5,36.0,153.1875,158.25,158.375
CUS_0x181f,24.75,34.875,22.0,139.40625,141.25,138.03125
CUS_0x1820,21.5,42.25,36.0,154.6875,163.5,161.9375
CUS_0x1821,27.875,30.125,27.0,142.65625,143.0,142.21875
CUS_0x182b,20.75,42.25,36.0,152.8125,162.0,160.4375
CUS_0x182d,24.0,33.375,18.0,131.90625,132.75,128.90625
CUS_0x1833,29.875,44.75,38.0,181.5,187.25000000000003,185.5625
CUS_0x1835,25.0,38.25,33.0,154.1875,159.5,158.1875
CUS_0x1837,24.75,27.5,30.0,132.5,134.5,135.125
CUS_0x183d,29.375,46.0,29.0,175.6875,179.75,175.5
CUS_0x183e,24.75,32.125,25.0,136.84375,138.75,136.96875
CUS_0x1844,30.25,41.375,35.0,174.28125,178.25,176.65625
CUS_0x1848,22.0,48.125,46.0,173.71875,186.25,185.71875
CUS_0x184c,26.5,35.625,24.0,146.59375,148.25,145.34375
CUS_0x1852,25.0,40.75,32.0,157.8125,163.5,161.3125
CUS_0x1854,25.875,55.875,45.0,196.21875,208.5,205.78125
CUS_0x185e,26.0,56.75,48.0,200.3125,213.5,211.3125
CUS_0x1863,24.5,37.125,39.0,155.46875,162.25,162.71875
CUS_0x1864,23.625,59.75,45.0,197.375,211.75000000000003,208.0625
CUS_0x1869,25.25,47.0,46.0,179.875,190.5,190.25
CUS_0x1871,23.625,41.875,33.0,157.09375,164.0,161.78125
CUS_0x187e,25.375,35.25,21.0,140.875,142.25,138.6875
CUS_0x1881,24.625,32.375,24.0,136.21875,138.0,135.90625
CUS_0x1883,24.875,37.375,33.0,152.34375,157.5,156.40625
CUS_0x1884,20.875,33.125,21.0,125.90625,129.0,125.96875
CUS_0x188f,22.75,49.0,31.0,165.875,174.5,170.0
CUS_0x1890,25.125,37.75,20.0,143.875,145.75,141.3125
CUS_0x1894,26.5,41.875,34.0,165.03125,170.75,168.78125
CUS_0x1897,25.0,34.25,27.0,142.6875,145.5,143.6875
CUS_0x1899,21.125,38.625,24.0,138.40625,143.5,139.84375
CUS_0x189e,24.0,41.75,42.0,164.5625,173.5,173.5625
CUS_0x18a2,25.75,37.125,30.0,151.84375,155.75,153.96875
CUS_0x18a6,25.125,57.5,47.0,198.6875,212.25,209.625
CUS_0x18ab,25.5,41.875,21.0,152.78125,155.75,150.53125
CUS_0x18ac,27.125,30.875,25.0,140.59375,141.0,139.53125
CUS_0x18af,23.75,34.75,26.0,139.6875,143.0,140.8125
CUS_0x18b5,21.25,28.25,24.0,120.5625,123.0,121.9375
CUS_0x18b9,27.0,31.875,27.0,143.53125,144.75,143.53125
CUS_0x18bc,24.25,52.0,47.0,186.875,199.5,198.25
CUS_0x18be,30.0,37.375,26.0,159.90625,160.75,157.90625
CUS_0x18c5,23.25,39.0,38.0,154.875,162.5,162.25
CUS_0x18c6,25.0,53.0,38.0,183.75,194.0,190.25
CUS_0x18c9,21.875,46.5,46.0,170.5625,182.75,182.625
CUS_0x18ca,24.375,54.375,45.0,189.84375,202.5,200.15625
CUS_0x18cb,21.0,38.25,32.0,143.4375,150.5,148.9375
CUS_0x18d4,21.25,59.0,42.0,187.875,202.5,198.25
CUS_0x18d7,26.125,31.375,22.0,136.71875,137.0,134.65625
CUS_0x18d8,23.125,34.0,35.0,143.5625,149.25,149.5
CUS_0x18e1,22.0,44.375,48.0,168.65625,180.75,181.65625
CUS_0x18e2,28.625,36.375,26.0,154.71875,156.0,153.40625
CUS_0x18e5,25.0,41.75,30.0,158.0625,163.5,160.5625
CUS_0x18e8,24.0,37.625,20.0,140.84375,143.25,138.84375
CUS_0x18ea,24.75,54.0,44.0,189.375,201.5,199.0
CUS_0x18ef,23.375,58.875,43.0,193.71875,207.5,203.53125
CUS_0x18f3,21.625,57.125,37.0,181.78125,194.5,189.46875
CUS_0x18f4,24.75,41.375,38.0,162.78125,170.25,169.40625
CUS_0x18f5,24.875,43.375,41.0,168.84375,177.5,176.90625
CUS_0x18f7,20.875,58.25,36.0,181.125,194.25,188.6875
CUS_0x18fa,22.5,46.875,44.0,171.28125,182.75,182.03125
CUS_0x18fd,26.75,54.75,46.0,197.1875,209.00000000000003,206.8125
CUS_0x1900,26.0,38.125,23.0,148.96875,151.25,147.46875
CUS_0x1902,22.75,45.625,39.0,165.96875,175.75,174.09375
CUS_0x190e,25.0,42.875,47.0,172.78125,182.75,183.78125
CUS_0x1911,24.125,46.125,49.0,177.78125,189.5,190.21875
CUS_0x1912,23.875,44.875,35.0,164.46875,172.5,170.03125
CUS_0x1914,24.375,33.875,34.0,145.71875,150.5,150.53125
CUS_0x1915,21.875,41.875,37.0,155.71875,164.5,163.28125
CUS_0x1916,21.875,53.0,45.0,181.1875,194.75,192.75
CUS_0x191b,21.25,41.75,39.0,155.4375,165.0,164.3125
CUS_0x191f,26.625,56.375,39.0,194.46875,205.0,200.65625
CUS_0x1920,22.875,24.625,34.0,125.78125,129.0,131.34375
CUS_0x1924,28.0,58.375,44.0,205.15625,216.75,213.15625
CUS_0x1929,23.875,45.375,42.0,170.59375,180.5,179.65625
CUS_0x192d,24.625,46.125,45.0,176.03125,186.5,186.21875
CUS_0x192f,24.0,37.75,36.0,153.0625,159.5,159.0625
CUS_0x1930,22.0,48.625,31.0,163.34375,172.25,167.84375
CUS_0x1931,25.0,28.375,25.0,130.90625,131.75,130.90625
CUS_0x1934,19.25,34.125,18.0,121.34375,124.75,120.71875
CUS_0x1935,24.875,31.5,18.0,130.8125,130.75,127.375
CUS_0x1938,21.875,44.0,43.0,163.9375,174.75,174.5
CUS_0x193b,24.875,39.0,28.0,151.4375,155.75,153.0
CUS_0x193c,23.625,42.75,28.0,154.875,160.75,157.0625
CUS_0x193e,25.25,42.875,26.0,157.65625,162.25000000000003,158.03125
CUS_0x1941,25.0,36.5,30.0,148.875,153.0,151.375
CUS_0x1942,21.125,43.875,41.0,160.34375,171.0,170.28125
CUS_0x1947,24.375,54.625,46.0,191.03125,204.0,201.84375
CUS_0x1948,24.0,32.75,27.0,137.5625,140.5,139.0625
CUS_0x194b,38.0,54.125,44.0,222.71875,228.25,225.71875
CUS_0x194f,25.375,55.5,39.0,189.8125,200.75,196.625
CUS_0x1956,27.125,52.125,36.0,186.03125,194.5,190.46875
CUS_0x195b,24.25,50.625,38.0,177.71875,187.75,184.59375
CUS_0x1960,22.0,33.0,38.0,141.25,148.0,149.25
CUS_0x1962,22.0,43.0,44.0,163.25,174.0,174.25
CUS_0x1968,25.625,38.75,17.0,144.625,145.75,140.3125
CUS_0x1971,24.0,37.0,21.0,140.5,143.0,139.0
CUS_0x1972,24.125,42.0,34.0,159.3125,166.25,164.25
CUS_0x1979,21.0,51.875,48.0,179.28125,193.75,192.78125
CUS_0x197f,24.75,40.75,33.0,157.9375,164.0,162.0625
CUS_0x1986,23.0,32.625,36.0,141.59375,147.25,148.09375
CUS_0x198e,20.125,36.0,20.0,128.3125,132.25,128.25
CUS_0x1993,24.5,45.375,47.0,175.90625,186.75,187.15625
CUS_0x1999,24.75,32.75,39.0,148.4375,154.0,155.5625
CUS_0x199a,24.375,59.0,41.0,194.9375,207.75,203.25
CUS_0x199b,26.125,39.125,29.0,155.53125,159.5,156.96875
CUS_0x19a0,27.5,36.625,28.0,153.84375,156.25,154.09375
CUS_0x19a3,26.25,54.875,41.0,192.40625,203.25,199.78125
CUS_0x19a5,25.0,43.375,39.0,167.65625,175.75,174.65625
CUS_0x19a7,23.875,36.375,35.0,149.59375,155.5,155.15625
CUS_0x19a8,21.875,54.0,36.0,176.1875,187.75,183.25
CUS_0x19a9,24.625,33.0,20.0,134.3125,135.25,132.0
CUS_0x19ad,25.75,43.5,24.0,158.5,162.5,157.625
CUS_0x19b0,21.0,54.25,40.0,177.4375,190.5,186.9375
CUS_0x19b2,24.625,41.75,23.0,151.875,155.75,151.0625
CUS_0x19b5,30.625,34.75,37.0,165.125,167.75,168.3125
CUS_0x19c1,27.375,39.875,27.0,158.46875,161.5,158.28125
CUS_0x19c9,23.75,35.25,23.0,138.3125,141.0,137.9375
CUS_0x19cc,21.375,55.5,47.0,185.8125,200.75,198.625
CUS_0x19d1,28.375,35.625,26.0,152.78125,154.0,151.59375
CUS_0x19d4,26.0,50.625,39.0,182.84375,192.25,189.34375
CUS_0x19de,25.625,37.0,29.0,150.5625,154.25,152.25
CUS_0x19e1,20.875,54.375,40.0,177.34375,190.5,186.90625
CUS_0x19f3,21.25,32.75,28.0,131.4375,136.0,134.8125
CUS_0x19fc,25.25,31.5,18.0,131.75,131.5,128.125
CUS_0x1a00,23.0,54.25,44.0,185.4375,198.50000000000003,195.9375
CUS_0x1a03,25.0,41.5,39.0,164.375,172.0,171.375
CUS_0x1a06,26.0,28.5,37.0,142.625,146.0,148.125
CUS_0x1a16,23.875,30.25,25.0,131.375,133.25,131.9375
CUS_0x1a18,22.5,44.125,38.0,161.96875,171.25,169.71875
CUS_0x1a22,25.625,37.125,27.0,149.28125,152.5,149.96875
CUS_0x1a23,24.625,57.5,42.0,193.6875,206.25,202.375
CUS_0x1a2a,21.625,40.75,32.0,149.375,156.75,154.5625
CUS_0x1a2f,23.5,49.625,44.0,178.59375,190.25,188.84375
CUS_0x1a33,31.75,37.125,20.0,159.34375,157.75,153.46875
CUS_0x1a3a,24.375,38.375,32.0,152.09375,157.5,155.90625
CUS_0x1a3b,25.0,39.25,33.0,155.9375,161.5,159.9375
CUS_0x1a44,22.625,44.75,38.0,163.375,172.75,171.0625
CUS_0x1a4a,29.25,47.75,35.0,182.9375,189.0,185.8125
CUS_0x1a4b,24.625,30.0,29.0,135.8125,138.25,138.0
CUS_0x1a4d,23.5,42.375,23.0,150.15625,154.75,149.90625
CUS_0x1a53,21.875,32.5,34.0,137.0625,142.75,143.125
CUS_0x1a56,26.5,37.625,27.0,152.34375,155.25,152.59375
CUS_0x1a57,24.0,44.5,41.0,168.625,178.0,177.125
CUS_0x1a59,23.875,54.875,48.0,191.71875,205.5,203.78125
CUS_0x1a5a,26.0,44.625,42.0,174.59375,183.25,182.59375
CUS_0x1a5c,25.0,44.0,39.0,168.75,177.0,175.75
CUS_0x1a61,24.0,46.125,45.0,174.46875,185.25,184.96875
CUS_0x1a71,24.25,33.5,19.0,133.5,134.5,130.875
CUS_0x1a77,24.5,37.375,37.0,154.40625,160.75,160.65625
CUS_0x1a7b,21.75,50.5,44.0,175.75,188.50000000000003,186.875
CUS_0x1a85,23.875,32.875,36.0,144.21875,149.5,150.28125
CUS_0x1a86,32.25,30.75,22.0,150.9375,148.0,145.8125
CUS_0x1a87,24.125,40.5,35.0,157.4375,164.25,162.875
CUS_0x1a8d,22.75,32.375,23.0,130.78125,133.25,130.90625
CUS_0x1a96,26.0,45.25,37.0,171.9375,179.5,177.4375
CUS_0x1a9c,22.75,53.5,45.0,184.25,197.5,195.375
CUS_0x1a9f,28.75,43.875,27.0,168.90625,172.25,168.03125
CUS_0x1aa0,21.875,32.875,33.0,136.96875,142.5,142.53125
CUS_0x1aa4,24.0,45.125,41.0,169.71875,179.25,178.21875
CUS_0x1aaf,20.875,29.375,30.0,126.09375,130.5,130.65625
CUS_0x1ab3,24.0,54.875,46.0,190.53125,203.75000000000003,201.53125
CUS_0x1ab7,24.0,39.75,37.0,157.3125,164.5,163.8125
CUS_0x1ab8,23.5,39.75,38.0,156.8125,164.5,164.0625
CUS_0x1ab9,26.625,47.625,35.0,176.15625,183.5,180.34375
CUS_0x1abb,23.875,37.5,20.0,140.3125,142.75,138.375
CUS_0x1abc,22.0,36.125,37.0,145.96875,153.25,153.46875
CUS_0x1abe,22.0,42.375,29.0,150.90625,157.75,154.40625
CUS_0x1ac0,27.75,40.0,25.0,158.125,160.5,156.75
CUS_0x1ac9,30.625,43.375,38.0,180.96875,186.0,184.65625
CUS_0x1ad3,21.625,38.5,27.0,141.6875,147.25,144.375
CUS_0x1ad6,37.0,43.625,31.0,192.09375,192.25,189.09375
CUS_0x1ad9,21.0,38.5,35.0,146.125,154.0,153.125
CUS_0x1add,24.0,35.375,22.0,138.40625,140.75,137.40625
CUS_0x1ae8,25.375,48.125,47.0,182.90625,194.0,193.71875
CUS_0x1aeb,25.0,55.5,46.0,194.125,207.0,204.625
CUS_0x1aee,24.25,45.0,45.0,173.125,183.5,183.5
CUS_0x1af1,21.5,54.625,44.0,182.34375,196.25,193.59375
CUS_0x1afd,23.625,50.5,38.0,175.9375,186.25000000000003,183.125
CUS_0x1b00,24.75,33.375,35.0,146.53125,151.25,151.65625
CUS_0x1b02,27.5,53.125,39.0,190.96875,200.25,196.71875
CUS_0x1b07,22.75,40.5,36.0,154.75,162.5,161.375
CUS_0x1b09,23.5,56.5,48.0,193.625,208.0,205.875
CUS_0x1b0a,21.75,45.5,44.0,167.0,178.5,178.125
CUS_0x1b0b,26.375,31.625,25.0,140.03125,141.0,139.34375
CUS_0x1b0c,24.0,35.75,27.0,142.8125,146.5,144.3125
CUS_0x1b0f,24.875,36.75,23.0,143.75,146.25,142.8125
CUS_0x1b1a,25.75,42.25,36.0,165.3125,172.0,170.4375
CUS_0x1b21,24.125,41.25,42.0,164.0,172.75,172.9375
CUS_0x1b29,23.625,41.875,34.0,157.84375,165.0,163.03125
CUS_0x1b2a,22.0,39.375,23.0,141.15625,145.75,141.65625
CUS_0x1b3a,24.25,29.625,27.0,132.71875,134.75,134.09375
CUS_0x1b3b,21.625,40.0,48.0,160.0625,171.25,173.25
CUS_0x1b41,25.0,35.625,19.0,139.09375,140.25,136.09375
CUS_0x1b42,24.0,48.0,49.0,180.75,193.00000000000003,193.25
CUS_0x1b4d,23.875,37.875,35.0,152.21875,158.5,157.78125
CUS_0x1b55,23.5,36.5,28.0,143.625,148.0,145.875
CUS_0x1b56,24.125,30.25,29.0,135.0,137.75,137.4375
CUS_0x1b59,27.875,44.0,33.0,171.4375,176.75,174.0
CUS_0x1b62,32.75,41.375,33.0,179.03125,181.25,179.15625
CUS_0x1b66,24.375,38.0,35.0,153.6875,159.75,159.0
CUS_0x1b6d,20.0,32.5,28.0,127.875,133.0,131.875
CUS_0x1b71,26.5,34.625,19.0,141.09375,141.25,137.34375
CUS_0x1b7e,27.375,40.125,16.0,150.65625,151.0,144.96875
CUS_0x1b85,21.875,58.375,44.0,189.84375,204.5,200.90625
CUS_0x1b88,26.0,54.5,45.0,194.125,206.0,203.625
CUS_0x1b8a,25.0,53.25,46.0,190.1875,202.5,200.6875
CUS_0x1b97,21.75,38.625,40.0,151.96875,160.75,161.09375
CUS_0x1b99,24.875,39.0,32.0,154.4375,159.75,158.0
CUS_0x1b9a,22.0,48.0,36.0,166.0,176.0,173.0
CUS_0x1b9c,23.875,42.875,42.0,166.21875,175.5,175.28125
CUS_0x1ba2,21.5,33.875,36.0,140.03125,146.75,147.28125
CUS_0x1ba9,21.125,44.0,31.0,153.0625,161.25,158.0
CUS_0x1bac,26.5,42.75,34.0,166.5625,172.5,170.3125
CUS_0x1baf,21.25,29.875,31.0,128.65625,133.25,133.53125
CUS_0x1bb0,22.0,51.125,47.0,179.71875,193.25,192.21875
CUS_0x1bb6,30.75,35.125,31.0,161.59375,162.75,161.71875
CUS_0x1bb7,22.0,39.0,25.0,142.0,147.0,143.5
CUS_0x1bbb,28.0,37.625,36.0,162.84375,167.25,166.84375
CUS_0x1bbf,26.875,32.75,18.0,138.0,137.25,133.5625
CUS_0x1bc0,24.125,32.625,20.0,132.40625,133.5,130.34375
CUS_0x1bc4,21.875,43.75,37.0,159.0,168.25,166.5625
CUS_0x1bde,24.0,45.5,45.0,173.375,184.0,183.875
CUS_0x1bdf,26.75,43.375,26.0,162.28125,166.25,161.90625
CUS_0x1be0,24.75,48.125,46.0,180.59375,191.75,191.21875
CUS_0x1be1,24.375,35.375,27.0,143.09375,146.5,144.40625
CUS_0x1be2,23.875,42.375,33.0,158.59375,165.5,163.15625
CUS_0x1be4,24.375,35.0,20.0,137.1875,138.75,135.0
CUS_0x1be8,24.625,55.25,43.0,190.5,202.75,199.6875
CUS_0x1bef,24.0,52.625,47.0,187.34375,200.25,198.84375
CUS_0x1bf1,24.25,55.5,44.0,190.75,203.50000000000003,200.625
CUS_0x1bfd,22.25,35.625,27.0,138.21875,142.75,140.59375
CUS_0x1bff,25.0,32.25,24.0,136.9375,138.5,136.4375
CUS_0x1c06,25.125,36.375,23.0,143.71875,146.0,142.65625
CUS_0x1c09,25.0,33.125,37.0,148.21875,153.25,154.21875
CUS_0x1c0c,21.375,34.125,39.0,142.40625,150.0,151.21875
CUS_0x1c12,21.0,53.5,48.0,182.125,197.0,195.625
CUS_0x1c1a,24.5,39.625,33.0,155.34375,161.25,159.59375
CUS_0x1c1c,21.0,38.875,35.0,146.78125,154.75,153.78125
CUS_0x1c1f,25.875,42.625,40.0,169.28125,177.0,176.34375
CUS_0x1c24,23.875,34.125,35.0,145.65625,151.0,151.21875
CUS_0x1c26,23.875,56.0,45.0,191.4375,204.75,202.0
CUS_0x1c2a,24.75,33.75,36.0,147.9375,153.0,153.5625
CUS_0x1c2f,24.25,39.25,43.0,161.5625,170.0,170.9375
CUS_0x1c31,20.625,33.875,16.0,122.84375,125.0,120.53125
CUS_0x1c34,25.5,60.25,49.0,205.9375,220.5,217.6875
CUS_0x1c39,22.625,58.0,44.0,191.0625,205.25,201.75
CUS_0x1c3a,24.75,57.25,47.0,197.3125,211.0,208.4375
CUS_0x1c3b,21.0,49.75,48.0,175.5625,189.5,189.0625
CUS_0x1c40,23.5,40.375,35.0,155.65625,162.75,161.40625
CUS_0x1c47,27.0,58.75,46.0,204.8125,217.5,214.3125
CUS_0x1c57,24.125,41.5,34.0,158.4375,165.25,163.375
CUS_0x1c58,21.75,57.625,45.0,188.96875,203.75,200.59375
CUS_0x1c59,27.5,54.5,48.0,200.125,212.0,210.375
CUS_0x1c5d,26.625,38.25,33.0,158.25,162.75,161.4375
CUS_0x1c61,23.875,44.5,42.0,169.0625,178.75,178.125
CUS_0x1c65,23.75,39.125,47.0,163.09375,172.75,174.71875
CUS_0x1c70,25.875,55.5,48.0,197.8125,210.75000000000003,208.875
CUS_0x1c71,24.625,36.75,29.0,147.625,151.75,149.8125
CUS_0x1c76,24.5,40.75,37.0,160.3125,167.5,166.5625
CUS_0x1c78,25.125,34.625,28.0,144.40625,147.5,145.84375
CUS_0x1c79,23.375,52.25,40.0,179.875,191.25,188.1875
CUS_0x1c7a,20.75,37.375,15.0,128.53125,131.25,125.65625
CUS_0x1c7d,24.125,34.25,17.0,133.0,133.75,129.4375
CUS_0x1c7e,23.875,41.5,38.0,160.8125,168.75,167.875
CUS_0x1c82,24.0,58.875,44.0,196.03125,209.75,206.03125
CUS_0x1c83,21.875,39.0,40.0,152.9375,161.75,162.0
CUS_0x1c89,27.25,33.125,18.0,139.59375,138.75,134.96875
CUS_0x1c96,21.5,59.875,45.0,192.28125,207.75,204.03125
CUS_0x1c98,21.0,31.125,24.0,124.96875,128.25,126.46875
CUS_0x1c99,24.625,44.25,35.0,165.25,172.75,170.4375
CUS_0x1c9c,21.125,53.25,48.0,182.0,196.75,195.4375
CUS_0x1ca5,25.125,48.5,40.0,177.6875,187.25,185.125
CUS_0x1ca9,23.625,51.375,44.0,181.96875,194.0,192.15625
CUS_0x1cab,29.0,34.875,26.0,153.03125,153.75,151.53125
CUS_0x1cb0,24.5,43.25,46.0,171.4375,181.5,182.1875
CUS_0x1cb8,24.0,45.125,41.0,169.71875,179.25,178.21875
CUS_0x1cbd,24.75,51.875,42.0,184.15625,195.25,192.78125
CUS_0x1cbe,20.625,42.125,19.0,139.53125,144.5,138.71875
CUS_0x1cc0,21.0,55.125,47.0,184.21875,199.25,197.21875
CUS_0x1cc3,24.0,54.75,43.0,188.0625,200.50000000000003,197.5625
CUS_0x1cc4,21.875,45.25,45.0,167.625,179.25,179.1875
CUS_0x1ccd,26.5,46.0,36.0,173.75,181.00000000000003,178.5
CUS_0x1cce,27.0,34.75,23.0,145.5625,146.5,143.5625
CUS_0x1ccf,23.0,24.875,28.0,122.03125,123.75000000000001,124.53125
CUS_0x1cd1,21.25,32.625,26.0,129.71875,133.75,132.09375
CUS_0x1cd5,21.75,47.625,41.0,168.46875,179.75,178.09375
CUS_0x1cd7,22.25,43.125,32.0,155.09375,162.75,159.96875
CUS_0x1cdb,25.5,37.0,41.0,159.25,166.0,167.0
CUS_0x1ce1,24.125,46.875,33.0,167.09375,175.0,171.53125
CUS_0x1ce6,24.0,35.0,31.0,144.5,149.0,148.0
CUS_0x1cee,21.625,58.625,45.0,190.40625,205.5,202.09375
CUS_0x1cf3,21.0,54.25,37.0,175.1875,187.5,183.1875
CUS_0x1cfd,21.75,43.5,33.0,155.25,163.50000000000003,160.875
CUS_0x1d00,25.75,30.875,20.0,133.40625,133.25,130.53125
CUS_0x1d08,24.375,50.75,42.0,181.25,192.25,190.0625
